contract_size,ua_tse_code,ua_ticker,ua_close_price,ua_yesterday_price,begin_date,end_date,strike_price,days_to_maturity,tse_code,last_price,open_positions,close_price,yesterday_price,notional_value,trades_value,trades_volume,trades_num,name,ticker,bid_price,bid_volume,ask_price,ask_volume,yesterday_open_positions,option_type
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,3250,114,8919802941691206,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3250-1403/04/20,طسپا4007,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,4553,27,2442958177603220,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-4553-03/01/26,طميا0105,0,0,0,0,0,put
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,24000,23,11715220081510690,1800,18,1801,3000,326850000.0,27010000.0,15,2,اختيارف اهرم-24000-1403/01/22,طهرم0108,1800,10,1890,1,3,put
1000,34557241988629814,بركت,5670,5580,20240108,20240421,7000,34,29649277373821690,1,0,1,1,0.0,0.0,0,0,اختيارف بركت-7000-1403/02/02,طبرك2005,0,0,0,0,0,put
1000,34557241988629814,بركت,5670,5580,20240108,20240421,8000,34,28247363968867466,1,0,1,1,0.0,0.0,0,0,اختيارف بركت-8000-1403/02/02,طبرك2007,0,0,0,0,0,put
1000,34557241988629814,بركت,5670,5580,20240108,20240421,10000,34,49156759115556356,1,0,1,1,0.0,0.0,0,0,اختيارف بركت-10000-1403/02/02,طبرك2009,0,0,0,0,0,put
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,2200,107,23428311088524081,1,0,1,1,0.0,0.0,0,0,اختيارف وتجارت-2200-1403/04/13,طجار4011,0,0,0,0,0,put
1000,65883838195688438,خودرو,3229,3179,20240107,20240424,3750,37,29923062253569118,1,0,1,1,0.0,0.0,0,0,اختيارف خودرو-3750-1403/02/05,طخود2048,0,0,0,0,0,put
1000,65883838195688438,خودرو,3229,3179,20240203,20240529,3500,72,56602922581842229,1,0,1,1,0.0,0.0,0,0,اختيارف خودرو-3500-1403/03/09,طخود3086,0,0,0,0,0,put
1000,65883838195688438,خودرو,3229,3179,20240203,20240529,4000,72,26175988264340019,1,0,1,1,0.0,0.0,0,0,اختيارف خودرو-4000-1403/03/09,طخود3088,10,10,0,0,0,put
1000,69143674941561637,پترول,1945,1916,20240227,20240717,2200,121,19248276244579780,1,0,1,1,0.0,0.0,0,0,اختيارف پترول-2200-1403/04/27,طرول4008,0,0,0,0,0,put
1000,7681671915916933,جهش,12350,12060,20231115,20240501,12000,44,48694065081249294,1,0,1,1,0.0,0.0,0,0,اختيارف جهش-12000-1403/02/12,طجهش0207,0,0,0,0,0,put
10,67675656072510693,پالايش,149220,145210,20240302,20240428,120000,41,20262269277867101,1,0,1,1,0.0,0.0,0,0,اختيارف پالايش-120000-03/02/09,طپلا2004,0,0,0,0,0,put
1000,35366681030756042,شبندر,11120,10710,20240101,20240508,9000,51,28652424721035327,1,0,1,1,0.0,0.0,0,0,اختيارف شبندر-9000-1403/02/19,طبدر2051,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,4283,41,21548965183011979,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-4283-1403/02/09,طشنا2036,0,0,0,0,0,put
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,9000,51,70145131752608286,1,0,1,1,0.0,0.0,0,0,اختيارف ص آگاه-9000-03/02/19,طترو2002,0,0,0,0,0,put
1000,17914401175772326,اهرم,21900,21300,20231204,20240612,22000,86,22194980489215353,795,30160,948,1156,264102850000.0,11439257000.0,12065,356,اختيارف اهرم-22000-1403/03/23,طهرم3007,744,25,795,90,22285,put
2011,778253364357513,وبملت,2386,2289,20231223,20240417,1989,30,24937758546869058,1,0,1,1,0.0,0.0,0,0,اختيارف وبملت-1989-1403/01/29,طملت0104,0,0,0,0,0,put
1000,778253364357513,وبملت,2386,2289,20240217,20240612,3250,86,55802805027247072,1,0,1,1,0.0,0.0,0,0,اختيارف وبملت-3250-1403/03/23,طملت3042,0,0,0,0,0,put
1500,63917421733088077,وتجارت,1519,1492,20240106,20240508,1267,51,24408916126419544,1,0,1,1,0.0,0.0,0,0,اختيارف وتجارت-1267-1403/02/19,طجار2035,0,0,0,0,0,put
10,62235397452612911,دارا يكم,175670,172760,20240311,20240501,160000,44,38113652961904075,1,0,1,1,0.0,0.0,0,0,اختيارف ص.دارا-160000-03/02/12,طدار2005,0,0,0,0,0,put
1000,11285885633824855,دريا,16480,16300,20231122,20240602,22000,76,56413594910851674,1,0,1,1,0.0,0.0,0,0,اختيارف دريا-22000-1403/03/13,طدرا3009,0,0,0,0,0,put
2000,43362635835198978,هاي وب,968,968,20240103,20240407,800,20,16703389364595876,1,0,1,1,0.0,0.0,0,0,اختيارف هاي وب-800-1403/01/19,طهاي0101,0,0,0,0,0,put
1000,65883838195688438,خودرو,3229,3179,20231028,20240327,2400,9,29162249580966278,1,5451,1,1,0.0,0.0,0,0,اختيارف خودرو-2400-1403/01/08,طخود0118,0,0,0,0,5451,put
1300,35425587644337450,فملي,6840,6560,20231127,20240407,3846,20,40372038114998225,1,0,1,1,0.0,0.0,0,0,اختيارف فملي-3846-1403/01/19,طملي0101,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20231127,20240407,4615,20,47515094011561539,1,0,1,1,0.0,0.0,0,0,اختيارف فملي-4615-1403/01/19,طملي0103,0,0,0,0,0,put
1000,35366681030756042,شبندر,11120,10710,20240302,20240626,9000,100,55356092252194120,1,0,1,1,0.0,0.0,0,0,اختيارف شبندر-9000-1403/04/06,طبدر4005,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,11000,37,11134126808404257,600,1336,600,600,0.0,0.0,0,0,اختيارف شتاب-11000-1403/02/05,طتاب0207,0,0,0,0,1336,put
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,8000,51,7029898499330543,1,0,1,1,0.0,0.0,0,0,اختيارف ص آگاه-8000-03/02/19,طترو2001,0,0,0,0,0,put
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,10000,51,14541164920194331,1,0,1,1,0.0,0.0,0,0,اختيارف ص آگاه-10000-03/02/19,طترو2003,0,0,0,0,0,put
1000,28864540805361867,فخوز,3876,3848,20240227,20240626,5500,100,66900832861260395,1,0,1,1,0.0,0.0,0,0,اختيارف فخوز-5500-1403/04/06,طخوز4009,0,0,0,0,0,put
1000,48990026850202503,خگستر,5130,5040,20240224,20240717,3250,121,12858223791664483,1,0,1,1,0.0,0.0,0,0,اختيارف خگستر-3250-1403/04/27,طستر4001,0,0,0,0,0,put
1000,48990026850202503,خگستر,5130,5040,20240224,20240717,4500,121,24096650814679934,1,0,1,1,0.0,0.0,0,0,اختيارف خگستر-4500-1403/04/27,طستر4005,0,0,0,0,0,put
1000,69143674941561637,پترول,1945,1916,20240227,20240717,1500,121,20321610474376392,1,0,1,1,0.0,0.0,0,0,اختيارف پترول-1500-1403/04/27,طرول4002,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20240123,20240602,3846,76,34861994940547940,1,0,1,1,0.0,0.0,0,0,اختيارف فملي-3846-1403/03/13,طملي3031,0,0,0,0,0,put
10,67675656072510693,پالايش,149220,145210,20240302,20240428,100000,41,41698237495520211,1,0,1,1,0.0,0.0,0,0,اختيارف پالايش-100000-03/02/09,طپلا2002,0,0,0,0,0,put
10,67675656072510693,پالايش,149220,145210,20240302,20240428,150000,41,68049857385307177,1,0,1,1,0.0,0.0,0,0,اختيارف پالايش-150000-03/02/09,طپلا2007,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,9000,37,48961759904339200,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-9000-1403/02/05,طتاب0205,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,424,86,64934819842654465,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-424-1403/03/23,طذوب3030,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,700,107,61028811890012231,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-700-1403/04/13,طستا4012,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,1600,107,63173499539336108,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1600-1403/04/13,طستا4021,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,3152,27,6589740972443479,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-3152-03/01/26,طميا0101,0,0,0,0,0,put
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,15000,23,25169671437661792,1,0,1,1,0.0,0.0,0,0,اختيارف اهرم-15000-1403/01/22,طهرم0103,0,0,0,0,0,put
1000,778253364357513,وبملت,2386,2289,20240217,20240612,2200,86,47799598011295965,1,0,1,1,0.0,0.0,0,0,اختيارف وبملت-2200-1403/03/23,طملت3037,0,0,0,0,0,put
1105,28320293733348826,وبصادر,2028,2028,20231204,20240414,2172,27,11337564449876450,1,0,1,1,0.0,0.0,0,0,اختيارف وبصادر-2172-1403/01/26,طصاد0108,0,0,0,0,0,put
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,1300,107,6599798930191820,1,0,1,1,0.0,0.0,0,0,اختيارف وتجارت-1300-1403/04/13,طجار4003,0,0,0,0,0,put
1000,70541934393301867,سلام,16390,16090,20231213,20240602,13000,76,30551826596110574,1,0,1,1,0.0,0.0,0,0,اختيارف سلام-13000-1403/03/13,طسلا3002,0,0,0,0,0,put
1350,46348559193224090,فولاد,4976,4826,20231223,20240414,4074,27,9336929059655173,1,0,1,1,0.0,0.0,0,0,اختيارف فولاد-4074-1403/01/26,طفلا0103,0,0,0,0,0,put
1000,46348559193224090,فولاد,4976,4826,20240305,20240619,4500,93,19010258261237534,1,0,1,1,0.0,0.0,0,0,اختيارف فولاد-4500-1403/03/30,طفلا3034,0,0,0,0,0,put
2000,43362635835198978,هاي وب,968,968,20240205,20240619,1400,93,865026656928867,1,0,1,1,0.0,0.0,0,0,اختيارف هاي وب-1400-1403/03/30,طهاي3022,0,0,0,0,0,put
1000,69143674941561637,پترول,1945,1916,20240110,20240515,1900,58,26514387363151290,1,0,1,1,0.0,0.0,0,0,اختيارف پترول-1900-1403/02/26,طرول2005,0,0,0,0,0,put
1000,35366681030756042,شبندر,11120,10710,20240101,20240508,7000,51,31230525316489776,1,0,1,1,0.0,0.0,0,0,اختيارف شبندر-7000-1403/02/19,طبدر2048,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,8566,41,45298357296419954,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-8566-1403/02/09,طشنا2044,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,637,20,65015764075595500,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-637-1403/01/19,طذوب0109,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,318,86,41375854580291584,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-318-1403/03/23,طذوب3026,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1000,72,33321981551057364,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1000-1403/03/09,طستا3015,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,3853,27,49448625395322089,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-3853-03/01/26,طميا0103,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,4589,41,28900649826770593,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-4589-1403/02/09,طشنا2037,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,3502,27,11839891583691799,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-3502-03/01/26,طميا0102,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,318,20,2582799371889632,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-318-1403/01/19,طذوب0101,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,6500,114,16695228509551623,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-6500-1403/04/20,طتاب4000,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,477,20,51851261090111378,1,1,1,1,0.0,0.0,0,0,اختيارف ذوب-477-1403/01/19,طذوب0106,0,0,0,0,1,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,584,20,38675876621278987,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-584-1403/01/19,طذوب0108,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,2000,114,31405908559568665,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-2000-1403/04/20,طسپا4001,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,3500,114,28597630503452146,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3500-1403/04/20,طسپا4008,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,4000,114,3241970464728797,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-4000-1403/04/20,طسپا4010,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1300,72,32694375324864531,90,1950,97,110,360815000.0,29636000.0,305,9,اختيارف شستا-1300-1403/03/09,طستا3018,55,100,0,0,1655,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,1300,107,48123297985988584,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1300-1403/04/13,طستا4018,0,0,0,0,0,put
10,64942549055019553,سرو,140630,137350,20231106,20240529,140000,72,19964752355987661,1,0,1,1,0.0,0.0,0,0,اختيارف سرو-140000-1403/03/09,طسرو0307,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,3500,58,58850716173059221,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3500-1403/02/26,طسپا2010,1,500,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,371,20,26010624222138690,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-371-1403/01/19,طذوب0103,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,690,86,28473883999622594,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-690-1403/03/23,طذوب3035,1,500,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,398,20,67905862412527493,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-398-1403/01/19,طذوب0104,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,371,86,42960216505255992,10,2500,10,10,0.0,0.0,0,0,اختيارف ذوب-371-1403/03/23,طذوب3028,0,0,0,0,2500,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,12000,114,37117485878221941,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-12000-1403/04/20,طتاب4007,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1900,9,10155030299322083,750,100,750,750,0.0,0.0,0,0,اختيارف شستا-1900-1403/01/08,طستا0119,500,100,0,0,100,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,345,20,28717551634175067,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-345-1403/01/19,طذوب0102,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,7342,41,35696743920093765,2000,1,2000,2000,0.0,0.0,0,0,اختيارف شپنا-7342-1403/02/09,طشنا2042,0,0,0,0,1,put
1418,51617145873056483,شتران,3228,3183,20231216,20240417,2115,30,28907705064701274,1,0,1,1,0.0,0.0,0,0,اختيارف شتران-2115-1403/01/29,طترا0100,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,6000,37,34710786265752015,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-6000-1403/02/05,طتاب0200,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,2800,58,40764638341191302,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-2800-1403/02/26,طسپا2007,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,3250,58,66313847341002652,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3250-1403/02/26,طسپا2009,1,500,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,1900,114,24786279942257583,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-1900-1403/04/20,طسپا4000,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,4500,114,50432449752151755,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-4500-1403/04/20,طسپا4011,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,900,9,37965194386365763,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-900-1403/01/08,طستا0109,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1400,9,70501302671163304,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1400-1403/01/08,طستا0114,1,1000,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1700,9,29653938132964052,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1700-1403/01/08,طستا0117,0,0,0,0,0,put
1418,51617145873056483,شتران,3228,3183,20231216,20240417,3173,30,63808409122163473,1,0,1,1,0.0,0.0,0,0,اختيارف شتران-3173-1403/01/29,طترا0105,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,7500,37,62225717080896856,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-7500-1403/02/05,طتاب0203,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,3000,114,37039784549470728,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3000-1403/04/20,طسپا4006,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240106,20240501,1700,44,12551486554970389,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1700-1403/02/12,طستا2031,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1700,72,48638215787614472,400,100,399,399,0.0,0.0,0,0,اختيارف شستا-1700-1403/03/09,طستا3022,0,0,0,0,100,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,1100,107,37109770546596964,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1100-1403/04/13,طستا4016,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,4903,27,39205546209988904,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-4903-03/01/26,طميا0106,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20231204,20240407,690,20,33139358268029891,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-690-1403/01/19,طذوب0110,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20231127,20240407,5385,20,8415401085741408,14,11100,13,13,0.0,0.0,0,0,اختيارف فملي-5385-1403/01/19,طملي0105,0,0,0,0,11100,put
1000,35366681030756042,شبندر,11120,10710,20240101,20240508,12000,51,10219578089024071,1,0,1,1,0.0,0.0,0,0,اختيارف شبندر-12000-1403/02/19,طبدر2054,0,0,0,0,0,put
1000,35366681030756042,شبندر,11120,10710,20240302,20240626,13000,100,59548189222933510,1,0,1,1,0.0,0.0,0,0,اختيارف شبندر-13000-1403/04/06,طبدر4009,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,10000,114,7976370704082417,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-10000-1403/04/20,طتاب4005,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,2400,114,3037570271259675,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-2400-1403/04/20,طسپا4003,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,398,86,45991541533193147,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-398-1403/03/23,طذوب3029,0,0,0,0,0,put
1418,51617145873056483,شتران,3228,3183,20231216,20240417,4231,30,41498312883311077,1,0,1,1,0.0,0.0,0,0,اختيارف شتران-4231-1403/01/29,طترا0108,0,0,0,0,0,put
10,64942549055019553,سرو,140630,137350,20231106,20240529,74000,72,16934689483001335,1,0,1,1,0.0,0.0,0,0,اختيارف سرو-74000-1403/03/09,طسرو0300,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,8000,114,46738813969494800,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-8000-1403/04/20,طتاب4003,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,13000,114,19074907901297810,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-13000-1403/04/20,طتاب4008,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,2200,58,57311164324962731,149,20,149,149,0.0,0.0,0,0,اختيارف خساپا-2200-1403/02/26,طسپا2004,0,0,0,0,20,put
1000,2400322364771558,شستا,1187,1162,20240106,20240501,1100,44,47592371930966305,10,706786,11,16,335757194000.0,3203397000.0,282862,639,اختيارف شستا-1100-1403/02/12,طستا2025,9,7000,10,5000,552873,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,900,72,45511653276256576,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-900-1403/03/09,طستا3014,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1400,72,31279866741349624,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1400-1403/03/09,طستا3019,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,6730,41,43147224451309738,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-6730-1403/02/09,طشنا2041,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,7954,41,24711917541010168,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-7954-1403/02/09,طشنا2043,0,0,0,0,0,put
1000,7745894403636165,شپنا,5660,5470,20240303,20240703,6000,107,32909516568664264,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-6000-1403/04/13,طشنا4008,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,3000,58,44745988122692430,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-3000-1403/02/26,طسپا2008,1,500,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240316,20240710,2800,114,51529362295228985,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-2800-1403/04/20,طسپا4005,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1500,9,38055431195091663,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1500-1403/01/08,طستا0115,1,1000,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1200,72,27199835545026731,40,3300,42,50,302685000.0,10600000.0,255,2,اختيارف شستا-1200-1403/03/09,طستا3017,15,200,0,0,3045,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,1500,107,21431163459186918,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1500-1403/04/13,طستا4020,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,7005,27,48974248501830615,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-7005-03/01/26,طميا0110,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,584,86,13588163849231718,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-584-1403/03/23,طذوب3033,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20231127,20240407,5769,20,58359131774557718,25,607,29,29,0.0,0.0,0,0,اختيارف فملي-5769-1403/01/19,طملي0106,0,0,0,0,607,put
1300,35425587644337450,فملي,6840,6560,20240123,20240602,8462,76,57419916749691230,1,0,1,1,0.0,0.0,0,0,اختيارف فملي-8462-1403/03/13,طملي3040,0,0,0,0,0,put
1000,7745894403636165,شپنا,5660,5470,20240303,20240703,4500,107,25808969513575067,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-4500-1403/04/13,طشنا4005,0,0,0,0,0,put
1418,51617145873056483,شتران,3228,3183,20231216,20240417,2292,30,9215453930797734,1,0,1,1,0.0,0.0,0,0,اختيارف شتران-2292-1403/01/29,طترا0101,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1300,9,47872197739488693,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1300-1403/01/08,طستا0113,1,1000,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240203,20240529,800,72,12206022761194812,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-800-1403/03/09,طستا3013,0,0,0,0,0,put
1000,69143674941561637,پترول,1945,1916,20240110,20240515,1700,58,37167538090091872,1,0,1,1,0.0,0.0,0,0,اختيارف پترول-1700-1403/02/26,طرول2003,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20231127,20240407,6154,20,10426467011466099,500,1,500,500,0.0,0.0,0,0,اختيارف فملي-6154-1403/01/19,طملي0107,0,0,0,0,1,put
1418,51617145873056483,شتران,3228,3183,20231216,20240417,2644,30,66524498164126686,1,0,1,1,0.0,0.0,0,0,اختيارف شتران-2644-1403/01/29,طترا0103,0,0,0,0,0,put
10,64942549055019553,سرو,140630,137350,20231106,20240529,160000,72,12357558439170091,1,0,1,1,0.0,0.0,0,0,اختيارف سرو-160000-1403/03/09,طسرو0309,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1000,9,40617726284153498,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-1000-1403/01/08,طستا0110,0,0,0,0,0,put
1000,2400322364771558,شستا,1187,1162,20240302,20240703,800,107,350934089647734,1,0,1,1,0.0,0.0,0,0,اختيارف شستا-800-1403/04/13,طستا4013,0,0,0,0,0,put
1428,2589887561569709,خزاميا,4473,4323,20240103,20240414,6304,27,49754394701670614,1,0,1,1,0.0,0.0,0,0,اختيارف خزاميا-6304-03/01/26,طميا0109,0,0,0,0,0,put
9425,71483646978964608,ذوب,472,472,20240123,20240612,297,86,48733022735946110,1,0,1,1,0.0,0.0,0,0,اختيارف ذوب-297-1403/03/23,طذوب3025,0,0,0,0,0,put
1300,35425587644337450,فملي,6840,6560,20240123,20240602,5385,76,64121313194726723,100,5,100,1,44330000.0,650000.0,5,1,اختيارف فملي-5385-1403/03/13,طملي3035,0,0,0,0,0,put
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,6119,41,36927739362094551,700,20,700,1,183661600.0,22876000.0,20,1,اختيارف شپنا-6119-1403/02/09,طشنا2040,0,0,0,0,0,put
1000,7745894403636165,شپنا,5660,5470,20240303,20240703,3250,107,65383209206249523,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-3250-1403/04/13,طشنا4001,0,0,0,0,0,put
1000,7745894403636165,شپنا,5660,5470,20240303,20240703,3500,107,41813766638185503,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-3500-1403/04/13,طشنا4002,0,0,0,0,0,put
1000,7745894403636165,شپنا,5660,5470,20240303,20240703,4000,107,32636275434456875,1,0,1,1,0.0,0.0,0,0,اختيارف شپنا-4000-1403/04/13,طشنا4004,0,0,0,0,0,put
1000,64216772923447100,شتاب,10770,10410,20240302,20240710,11000,114,162810667250742,1,0,1,1,0.0,0.0,0,0,اختيارف شتاب-11000-1403/04/20,طتاب4006,0,0,0,0,0,put
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,2400,58,27379820811605026,1,0,1,1,0.0,0.0,0,0,اختيارف خساپا-2400-1403/02/26,طسپا2005,0,0,0,0,0,put
